Car_id,Company,Model
C_CND_012044,Mitsubishi,Diamante
C_CND_012045,Mercedes-B,SLK
C_CND_012046,Audi,A6
C_CND_012047,Volvo,S40
C_CND_012048,Oldsmobile,Cutlass
C_CND_012049,BMW,528i
C_CND_012050,Cadillac,Seville
C_CND_012051,Lincoln,Continental
C_CND_012052,Plymouth,Voyager
C_CND_012053,Hyundai,Sonata
C_CND_012054,Oldsmobile,Cutlass
C_CND_012055,BMW,528i
C_CND_012056,Porsche,Carrera Cabrio
C_CND_012057,Mercedes-B,E-Class
C_CND_012058,Ford,Expedition
C_CND_012059,Mercedes-B,S-Class
C_CND_012060,Saturn,SW
C_CND_012061,Chevrolet,Cavalier
C_CND_012062,BMW,528i
C_CND_012063,Infiniti,I30
C_CND_012064,Jeep,Grand Cherokee
C_CND_012065,Ford,Focus
C_CND_012066,Hyundai,Accent
C_CND_012067,Chrysler,LHS
C_CND_012068,Toyota,4Runner
C_CND_012069,Chevrolet,Corvette
C_CND_012070,Toyota,Corolla
C_CND_012071,Volkswagen,Passat
C_CND_012072,Volkswagen,Cabrio
C_CND_012073,Chrysler,Sebring Coupe
C_CND_012074,Ford,Windstar
C_CND_012075,Volkswagen,Jetta
C_CND_012076,Infiniti,I30
C_CND_012077,Dodge,Ram Van
C_CND_012078,Volkswagen,Cabrio
C_CND_012079,Volvo,S40
C_CND_012080,Mitsubishi,Montero
C_CND_012081,Chrysler,Sebring Coupe
C_CND_012082,BMW,328i
C_CND_012083,Chrysler,LHS
C_CND_012084,Audi,A6
C_CND_012085,Chrysler,Sebring Coupe
C_CND_012086,Ford,Mustang
C_CND_012087,Volkswagen,Passat
C_CND_012088,Chrysler,LHS
C_CND_012089,Lexus,LX470
C_CND_012090,Cadillac,Escalade
C_CND_012091,Volkswagen,Passat
C_CND_012092,Acura,RL
C_CND_012093,Pontiac,Bonneville
C_CND_012094,Mercury,Grand Marquis
C_CND_012095,Saturn,LW
C_CND_012096,Chevrolet,Malibu
C_CND_012097,Nissan,Pathfinder
C_CND_012098,Ford,Mustang
C_CND_012099,Lexus,ES300
C_CND_012100,Volkswagen,Beetle
C_CND_012101,Cadillac,DeVille
C_CND_012102,Mercury,Cougar
C_CND_012103,Dodge,Dakota
C_CND_012104,Honda,Odyssey
C_CND_012105,Mercury,Cougar
C_CND_012106,Honda,Passport
C_CND_012107,Nissan,Quest
C_CND_012108,Dodge,Stratus
C_CND_012109,Toyota,Camry
C_CND_012110,Mercury,Villager
C_CND_012111,Chevrolet,Metro
C_CND_012112,Nissan,Frontier
C_CND_012113,Mitsubishi,3000GT
C_CND_012114,Ford,Taurus
C_CND_012115,Pontiac,Sunfire
C_CND_012116,Mercedes-B,M-Class
C_CND_012117,Subaru,Forester
C_CND_012118,Volkswagen,Golf
C_CND_012119,Chevrolet,Metro
C_CND_012120,Saab,5-Sep
C_CND_012121,Ford,Expedition
C_CND_012122,Toyota,Land Cruiser
C_CND_012123,Subaru,Forester
C_CND_012124,Ford,F-Series
C_CND_012125,Acura,RL
C_CND_012126,Chrysler,300M
C_CND_012127,Audi,A4
C_CND_012128,Saturn,SW
C_CND_012129,Chevrolet,Cavalier
C_CND_012130,Acura,TL
C_CND_012131,Mitsubishi,Montero Sport
C_CND_012132,Oldsmobile,Silhouette
C_CND_012133,Acura,TL
C_CND_012134,Mercury,Grand Marquis
C_CND_012135,Lexus,GS300
C_CND_012136,Chevrolet,Impala
C_CND_012137,Toyota,RAV4
C_CND_012138,Honda,Accord
C_CND_012139,Volvo,C70
C_CND_012140,Chevrolet,Monte Carlo
C_CND_012141,Mercedes-B,SLK230
C_CND_012142,Nissan,Xterra
C_CND_012143,Ford,Crown Victoria
C_CND_012144,Lexus,LS400
C_CND_012145,Mercedes-B,CL500
C_CND_012146,Mercury,Villager
C_CND_012147,Mercedes-B,CL500
C_CND_012148,Chevrolet,Metro
C_CND_012149,Chevrolet,Lumina
C_CND_012150,Lexus,LS400
C_CND_012151,Oldsmobile,Silhouette
C_CND_012152,Mercedes-B,SLK
C_CND_012153,Mitsubishi,Diamante
C_CND_012154,Jeep,Cherokee
C_CND_012155,Ford,Explorer
C_CND_012156,Chevrolet,Cavalier
C_CND_012157,Ford,Windstar
C_CND_012158,Cadillac,DeVille
C_CND_012159,Mitsubishi,Diamante
C_CND_012160,Chrysler,300M
C_CND_012161,Mercedes-B,M-Class
C_CND_012162,Oldsmobile,Bravada
C_CND_012163,Toyota,RAV4
C_CND_012164,Chevrolet,Camaro
C_CND_012165,Porsche,Carrera Cabrio
C_CND_012166,Jeep,Cherokee
C_CND_012167,Porsche,Carrera Cabrio
C_CND_012168,Jeep,Wrangler
C_CND_012169,Honda,Passport
C_CND_012170,Lexus,LS400
C_CND_012171,Volkswagen,Beetle
C_CND_012172,Mercedes-B,S-Class
C_CND_012173,Mercury,Sable
C_CND_012174,Lexus,GS400
C_CND_012175,Infiniti,I30
C_CND_012176,Mitsubishi,Diamante
C_CND_012177,Pontiac,Bonneville
C_CND_012178,Mitsubishi,Diamante
C_CND_012179,Nissan,Frontier
C_CND_012180,Ford,Ranger
C_CND_012181,Audi,A6
C_CND_012182,Chrysler,LHS
C_CND_012183,BMW,528i
C_CND_012184,Volkswagen,Passat
C_CND_012185,Volkswagen,GTI
C_CND_012186,Lexus,LS400
C_CND_012187,Volkswagen,Beetle
C_CND_012188,Dodge,Ram Pickup
C_CND_012189,Cadillac,Seville
C_CND_012190,Porsche,Carrera Coupe
C_CND_012191,Nissan,Pathfinder
C_CND_012192,Buick,Regal
C_CND_012193,Infiniti,I30
C_CND_012194,Mercury,Grand Marquis
C_CND_012195,Ford,Crown Victoria
C_CND_012196,Dodge,Ram Van
C_CND_012197,Mercury,Mountaineer
C_CND_012198,Dodge,Durango
C_CND_012199,Ford,Escort
C_CND_012200,Ford,Escort
C_CND_012201,Acura,RL
C_CND_012202,Chrysler,LHS
C_CND_012203,Lincoln,Continental
C_CND_012204,Nissan,Xterra
C_CND_012205,Mercedes-B,M-Class
C_CND_012206,Plymouth,Neon
C_CND_012207,Chevrolet,Impala
C_CND_012208,Ford,Focus
C_CND_012209,Mercury,Sable
C_CND_012210,Oldsmobile,Cutlass
C_CND_012211,Subaru,Forester
C_CND_012212,Volkswagen,Jetta
C_CND_012213,Chevrolet,Cavalier
C_CND_012214,Ford,F-Series
C_CND_012215,Jeep,Grand Cherokee
C_CND_012216,Dodge,Durango
C_CND_012217,Oldsmobile,Bravada
C_CND_012218,Mercury,Cougar
C_CND_012219,Jeep,Grand Cherokee
C_CND_012220,Cadillac,Escalade
C_CND_012221,Pontiac,Bonneville
C_CND_012222,Subaru,Outback
C_CND_012223,Plymouth,Prowler
C_CND_012224,Buick,LeSabre
C_CND_012225,Mercury,Grand Marquis
C_CND_012226,Jeep,Grand Cherokee
C_CND_012227,Mitsubishi,Diamante
C_CND_012228,Audi,A6
C_CND_012229,Dodge,Durango
C_CND_012230,Mitsubishi,3000GT
C_CND_012231,Mercedes-B,SLK
C_CND_012232,Honda,Accord
C_CND_012233,BMW,328i
C_CND_012234,Volkswagen,Cabrio
C_CND_012235,Pontiac,Sunfire
C_CND_012236,Infiniti,I30
C_CND_012237,Chevrolet,Prizm
C_CND_012238,BMW,323i
C_CND_012239,Mitsubishi,Montero Sport
C_CND_012240,Buick,Regal
C_CND_012241,Lexus,RX300
C_CND_012242,Jeep,Wrangler
C_CND_012243,Volkswagen,Jetta
C_CND_012244,Oldsmobile,Silhouette
C_CND_012245,Volkswagen,GTI
C_CND_012246,Chrysler,300M
C_CND_012247,Volvo,S40
C_CND_012248,Pontiac,Bonneville
C_CND_012249,Pontiac,Sunfire
C_CND_012250,Lincoln,Continental
C_CND_012251,Hyundai,Elantra
C_CND_012252,Chevrolet,Monte Carlo
C_CND_012253,Lexus,LS400
C_CND_012254,Plymouth,Neon
C_CND_012255,Lexus,LS400
C_CND_012256,Mitsubishi,Eclipse
C_CND_012257,Cadillac,Eldorado
C_CND_012258,Ford,Windstar
C_CND_012259,Mitsubishi,Diamante
C_CND_012260,Honda,CR-V
C_CND_012261,Ford,Crown Victoria
C_CND_012262,Chrysler,LHS
C_CND_012263,Infiniti,I30
C_CND_012264,Saab,3-Sep
C_CND_012265,Honda,CR-V
C_CND_012266,Plymouth,Prowler
C_CND_012267,Chevrolet,Malibu
C_CND_012268,Mercedes-B,SLK230
C_CND_012269,BMW,323i
C_CND_012270,Jeep,Wrangler
C_CND_012271,BMW,528i
C_CND_012272,Audi,A4
C_CND_012273,Mercury,Sable
C_CND_012274,Chrysler,Concorde
C_CND_012275,Plymouth,Breeze
C_CND_012276,Mercury,Grand Marquis
C_CND_012277,Volkswagen,GTI
C_CND_012278,Mercury,Cougar
C_CND_012279,Ford,Focus
C_CND_012280,Volvo,S40
C_CND_012281,Mercedes-B,CL500
C_CND_012282,Volvo,S40
C_CND_012283,Mitsubishi,Eclipse
C_CND_012284,Infiniti,I30
C_CND_012285,Jeep,Wrangler
C_CND_012286,Dodge,Viper
C_CND_012287,Mercedes-B,E-Class
C_CND_012288,Volvo,C70
C_CND_012289,Volkswagen,Beetle
C_CND_012290,Lexus,LS400
C_CND_012291,BMW,528i
C_CND_012292,Oldsmobile,Silhouette
C_CND_012293,Ford,Expedition
C_CND_012294,Mitsubishi,3000GT
C_CND_012295,Nissan,Xterra
C_CND_012296,Mercury,Cougar
C_CND_012297,Cadillac,Escalade
C_CND_012298,Dodge,Caravan
C_CND_012299,Volvo,S40
C_CND_012300,Chevrolet,Corvette
C_CND_012301,Chrysler,LHS
C_CND_012302,Saturn,LW
C_CND_012303,Mitsubishi,3000GT
C_CND_012304,Mercedes-B,SLK230
C_CND_012305,Honda,Accord
C_CND_012306,Honda,Civic
C_CND_012307,Jaguar,S-Type
C_CND_012308,Dodge,Ram Pickup
C_CND_012309,Mercury,Cougar
C_CND_012310,Porsche,Carrera Cabrio
C_CND_012311,Mercedes-B,E-Class
C_CND_012312,Ford,Expedition
C_CND_012313,Mercedes-B,S-Class
C_CND_012314,Saturn,SW
C_CND_012315,Chevrolet,Cavalier
C_CND_012316,Cadillac,Escalade
C_CND_012317,Volkswagen,Passat
C_CND_012318,Acura,RL
C_CND_012319,Cadillac,Eldorado
C_CND_012320,Honda,Civic
C_CND_012321,Chrysler,Sebring Coupe
C_CND_012322,Toyota,Celica
C_CND_012323,Infiniti,I30
C_CND_012324,Dodge,Durango
C_CND_012325,Honda,Odyssey
C_CND_012326,Honda,CR-V
C_CND_012327,Chrysler,300M
C_CND_012328,Dodge,Avenger
C_CND_012329,Audi,A4
C_CND_012330,Acura,TL
C_CND_012331,Volvo,C70
C_CND_012332,Oldsmobile,Silhouette
C_CND_012333,Saturn,LW
C_CND_012334,Dodge,Stratus
C_CND_012335,Chevrolet,Prizm
C_CND_012336,Chevrolet,Prizm
C_CND_012337,Pontiac,Grand Prix
C_CND_012338,Oldsmobile,Aurora
C_CND_012339,BMW,528i
C_CND_012340,Nissan,Pathfinder
C_CND_012341,Lexus,LS400
C_CND_012342,Mitsubishi,Mirage
C_CND_012343,Jaguar,S-Type
C_CND_012344,Porsche,Carrera Cabrio
C_CND_012345,Honda,Accord
C_CND_012346,Chrysler,Concorde
C_CND_012347,Pontiac,Bonneville
C_CND_012348,Dodge,Ram Wagon
C_CND_012349,Lincoln,Continental
C_CND_012350,Ford,Taurus
C_CND_012351,Acura,RL
C_CND_012352,Toyota,Sienna
C_CND_012353,Volvo,S40
C_CND_012354,Mercury,Grand Marquis
C_CND_012355,Saturn,LW
C_CND_012356,Ford,Focus
C_CND_012357,Ford,Expedition
C_CND_012358,Volkswagen,Passat
C_CND_012359,Buick,Regal
C_CND_012360,Toyota,4Runner
C_CND_012361,BMW,323i
C_CND_012362,Plymouth,Breeze
C_CND_012363,Ford,Mustang
C_CND_012364,Nissan,Frontier
C_CND_012365,Toyota,Avalon
C_CND_012366,Mitsubishi,Diamante
C_CND_012367,Volvo,V70
C_CND_012368,Nissan,Quest
C_CND_012369,Chrysler,LHS
C_CND_012370,Honda,Accord
C_CND_012371,Nissan,Maxima
C_CND_012372,Dodge,Durango
C_CND_012373,Mercury,Grand Marquis
C_CND_012374,Chevrolet,Camaro
C_CND_012375,Mitsubishi,Eclipse
C_CND_012376,Volvo,C70
C_CND_012377,Chevrolet,Metro
C_CND_012378,Jaguar,S-Type
C_CND_012379,Chrysler,Cirrus
C_CND_012380,Ford,Expedition
C_CND_012381,Chevrolet,Prizm
C_CND_012382,Chevrolet,Prizm
C_CND_012383,Pontiac,Sunfire
C_CND_012384,Saturn,SC
C_CND_012385,Chrysler,Concorde
C_CND_012386,Oldsmobile,Silhouette
C_CND_012387,Acura,TL
C_CND_012388,Mercury,Grand Marquis
C_CND_012389,Lexus,GS300
C_CND_012390,Chrysler,300M
C_CND_012391,Audi,A4
C_CND_012392,Oldsmobile,Bravada
C_CND_012393,Toyota,RAV4
C_CND_012394,Chevrolet,Camaro
C_CND_012395,Porsche,Carrera Cabrio
C_CND_012396,Mercury,Sable
C_CND_012397,Toyota,Land Cruiser
C_CND_012398,Buick,Park Avenue
C_CND_012399,Dodge,Caravan
C_CND_012400,Plymouth,Voyager
C_CND_012401,Hyundai,Elantra
C_CND_012402,Lexus,ES300
C_CND_012403,Saturn,LW
C_CND_012404,Mercury,Villager
C_CND_012405,Chrysler,LHS
C_CND_012406,Dodge,Ram Pickup
C_CND_012407,Pontiac,Grand Am
C_CND_012408,Volkswagen,Cabrio
C_CND_012409,Subaru,Forester
C_CND_012410,Plymouth,Voyager
C_CND_012411,Cadillac,Eldorado
C_CND_012412,Mercedes-B,CL500
C_CND_012413,Toyota,Celica
C_CND_012414,Mitsubishi,3000GT
C_CND_012415,Plymouth,Voyager
C_CND_012416,Pontiac,Grand Prix
C_CND_012417,Cadillac,Escalade
C_CND_012418,Volvo,S70
C_CND_012419,Dodge,Ram Van
C_CND_012420,Jeep,Cherokee
C_CND_012421,Jaguar,S-Type
C_CND_012422,Mitsubishi,Diamante
C_CND_012423,Chevrolet,Malibu
C_CND_012424,Volvo,S40
C_CND_012425,Toyota,Corolla
C_CND_012426,Dodge,Viper
C_CND_012427,Saab,3-Sep
C_CND_012428,Lexus,GS400
C_CND_012429,Hyundai,Sonata
C_CND_012430,BMW,528i
C_CND_012431,Audi,A6
C_CND_012432,Pontiac,Grand Am
C_CND_012433,Volkswagen,GTI
C_CND_012434,Honda,Passport
C_CND_012435,Chevrolet,Metro
C_CND_012436,BMW,328i
C_CND_012437,Oldsmobile,Aurora
C_CND_012438,Volvo,S40
C_CND_012439,Dodge,Ram Van
C_CND_012440,Oldsmobile,Intrigue
C_CND_012441,Dodge,Dakota
C_CND_012442,Chevrolet,Monte Carlo
C_CND_012443,Mitsubishi,Montero Sport
C_CND_012444,BMW,528i
C_CND_012445,Mercedes-B,M-Class
C_CND_012446,Jeep,Grand Cherokee
C_CND_012447,Plymouth,Breeze
C_CND_012448,Hyundai,Accent
C_CND_012449,Chrysler,LHS
C_CND_012450,Toyota,4Runner
C_CND_012451,Volkswagen,Jetta
C_CND_012452,Mercedes-B,S-Class
C_CND_012453,Honda,Accord
C_CND_012454,Oldsmobile,Silhouette
C_CND_012455,Infiniti,I30
C_CND_012456,BMW,528i
C_CND_012457,Toyota,Tacoma
C_CND_012458,Toyota,Tacoma
C_CND_012459,Nissan,Altima
C_CND_012460,Toyota,Tacoma
C_CND_012461,Oldsmobile,Silhouette
C_CND_012462,Mercedes-B,S-Class
C_CND_012463,Subaru,Forester
C_CND_012464,Chevrolet,Metro
C_CND_012465,Volkswagen,Cabrio
C_CND_012466,Mercury,Sable
C_CND_012467,Jaguar,S-Type
C_CND_012468,Volkswagen,GTI
C_CND_012469,Plymouth,Voyager
C_CND_012470,Dodge,Ram Pickup
C_CND_012471,Chrysler,Concorde
C_CND_012472,Ford,Mustang
C_CND_012473,Dodge,Caravan
C_CND_012474,Chevrolet,Prizm
C_CND_012475,Cadillac,DeVille
C_CND_012476,Toyota,Celica
C_CND_012477,Saturn,LS
C_CND_012478,Mercedes-B,E-Class
C_CND_012479,Pontiac,Grand Am
C_CND_012480,Saturn,LW
C_CND_012481,Honda,Passport
C_CND_012482,Porsche,Carrera Cabrio
C_CND_012483,Oldsmobile,Aurora
C_CND_012484,Lexus,LS400
C_CND_012485,Volvo,S70
C_CND_012486,Porsche,Boxter
C_CND_012487,Acura,RL
C_CND_012488,Buick,Century
C_CND_012489,Volkswagen,Passat
C_CND_012490,Acura,TL
C_CND_012491,Mercury,Cougar
C_CND_012492,BMW,323i
C_CND_012493,Pontiac,Grand Prix
C_CND_012494,Pontiac,Bonneville
C_CND_012495,Nissan,Frontier
C_CND_012496,Dodge,Viper
C_CND_012497,Ford,Taurus
C_CND_012498,Volkswagen,Jetta
C_CND_012499,Honda,Passport
C_CND_012500,Mercury,Cougar
C_CND_012501,Dodge,Dakota
C_CND_012502,Toyota,Tacoma
C_CND_012503,Infiniti,I30
C_CND_012504,Chevrolet,Impala
C_CND_012505,Toyota,RAV4
C_CND_012506,Volkswagen,Passat
C_CND_012507,Volvo,S40
C_CND_012508,Mercedes-B,CL500
C_CND_012509,Hyundai,Elantra
C_CND_012510,Mercedes-B,S-Class
C_CND_012511,Volkswagen,Passat
C_CND_012512,Dodge,Ram Pickup
C_CND_012513,Chrysler,Concorde
C_CND_012514,Mercury,Cougar
C_CND_012515,Acura,RL
C_CND_012516,Pontiac,Grand Am
C_CND_012517,Audi,A6
C_CND_012518,Honda,Accord
C_CND_012519,Volvo,C70
C_CND_012520,Chevrolet,Monte Carlo
C_CND_012521,Dodge,Viper
C_CND_012522,Saturn,SC
C_CND_012523,Cadillac,Escalade
C_CND_012524,Ford,Expedition
C_CND_012525,Porsche,Carrera Cabrio
C_CND_012526,Mitsubishi,Galant
C_CND_012527,Pontiac,Bonneville
C_CND_012528,Mercedes-B,SL-Class
C_CND_012529,Nissan,Quest
C_CND_012530,Audi,A4
C_CND_012531,Oldsmobile,Silhouette
C_CND_012532,Chevrolet,Prizm
C_CND_012533,Audi,A4
C_CND_012534,Hyundai,Sonata
C_CND_012535,Dodge,Durango
C_CND_012536,Chevrolet,Prizm
C_CND_012537,Dodge,Ram Van
C_CND_012538,Oldsmobile,Intrigue
C_CND_012539,Pontiac,Sunfire
C_CND_012540,Chevrolet,Malibu
C_CND_012541,Porsche,Boxter
C_CND_012542,Mitsubishi,Eclipse
C_CND_012543,Honda,CR-V
C_CND_012544,Ford,Ranger
C_CND_012545,Honda,Accord
C_CND_012546,Lincoln,Continental
C_CND_012547,Cadillac,Catera
C_CND_012548,Plymouth,Neon
C_CND_012549,Chrysler,Sebring Coupe
C_CND_012550,Jeep,Wrangler
C_CND_012551,Mercedes-B,SL-Class
C_CND_012552,Lexus,LS400
C_CND_012553,Volkswagen,Golf
C_CND_012554,Mercedes-B,S-Class
C_CND_012555,Mercury,Sable
C_CND_012556,Toyota,RAV4
C_CND_012557,Dodge,Durango
C_CND_012558,Lincoln,Continental
C_CND_012559,Mitsubishi,Diamante
C_CND_012560,Toyota,Celica
C_CND_012561,Oldsmobile,Silhouette
C_CND_012562,Toyota,Celica
C_CND_012563,Chevrolet,Camaro
C_CND_012564,Ford,Taurus
C_CND_012565,Oldsmobile,Aurora
C_CND_012566,Pontiac,Firebird
C_CND_012567,Mercury,Cougar
C_CND_012568,Chevrolet,Lumina
C_CND_012569,Chevrolet,Prizm
C_CND_012570,Audi,A6
C_CND_012571,Cadillac,Eldorado
C_CND_012572,Pontiac,Sunfire
C_CND_012573,Buick,Regal
C_CND_012574,Oldsmobile,Aurora
C_CND_012575,Chevrolet,Corvette
C_CND_012576,Saab,3-Sep
C_CND_012577,Toyota,RAV4
C_CND_012578,Mercury,Cougar
C_CND_012579,Lincoln,Town car
C_CND_012580,Saturn,LS
C_CND_012581,Lexus,GS400
C_CND_012582,Honda,CR-V
C_CND_012583,Lincoln,Continental
C_CND_012584,Honda,Accord
C_CND_012585,Plymouth,Prowler
C_CND_012586,Toyota,RAV4
C_CND_012587,Chevrolet,Monte Carlo
C_CND_012588,Honda,CR-V
C_CND_012589,Lincoln,Navigator
C_CND_012590,Nissan,Frontier
C_CND_012591,Volkswagen,Jetta
C_CND_012592,Audi,A6
C_CND_012593,Chrysler,LHS
C_CND_012594,Oldsmobile,Cutlass
C_CND_012595,Chevrolet,Metro
C_CND_012596,Acura,RL
C_CND_012597,Chevrolet,Prizm
C_CND_012598,Volvo,C70
C_CND_012599,Lincoln,Town car
C_CND_012600,Mitsubishi,Galant
C_CND_012601,Mitsubishi,Montero
C_CND_012602,Volkswagen,GTI
C_CND_012603,Pontiac,Grand Prix
C_CND_012604,Nissan,Frontier
C_CND_012605,Chevrolet,Impala
C_CND_012606,Saturn,LW
C_CND_012607,Oldsmobile,Silhouette
C_CND_012608,Saab,3-Sep
C_CND_012609,Volvo,S40
C_CND_012610,Jeep,Wrangler
C_CND_012611,Volkswagen,Jetta
C_CND_012612,Mitsubishi,3000GT
C_CND_012613,Oldsmobile,Cutlass
C_CND_012614,Mercury,Mountaineer
C_CND_012615,Oldsmobile,Bravada
C_CND_012616,Volvo,C70
C_CND_012617,Honda,CR-V
C_CND_012618,Nissan,Sentra
C_CND_012619,Volkswagen,Passat
C_CND_012620,Acura,RL
C_CND_012621,Ford,Taurus
C_CND_012622,Mercury,Villager
C_CND_012623,Nissan,Quest
C_CND_012624,Lexus,LS400
C_CND_012625,BMW,528i
C_CND_012626,Ford,F-Series
C_CND_012627,Saturn,SC
C_CND_012628,Dodge,Ram Van
C_CND_012629,Mercury,Mountaineer
C_CND_012630,Dodge,Durango
C_CND_012631,Ford,Escort
C_CND_012632,Ford,Escort
C_CND_012633,Volkswagen,Jetta
C_CND_012634,Chevrolet,Cavalier
C_CND_012635,Audi,A6
C_CND_012636,Dodge,Durango
C_CND_012637,Mitsubishi,3000GT
C_CND_012638,Mercedes-B,SLK
C_CND_012639,Jeep,Wrangler
C_CND_012640,Volkswagen,Jetta
C_CND_012641,Ford,Crown Victoria
C_CND_012642,Chrysler,LHS
C_CND_012643,Mitsubishi,Montero Sport
C_CND_012644,Saab,3-Sep
C_CND_012645,Honda,CR-V
C_CND_012646,Audi,A6
C_CND_012647,Infiniti,I30
C_CND_012648,Acura,RL
C_CND_012649,Saturn,SC
C_CND_012650,Ford,Mustang
C_CND_012651,Volvo,S80
C_CND_012652,Chrysler,Sebring Coupe
C_CND_012653,Plymouth,Breeze
C_CND_012654,Volkswagen,Passat
C_CND_012655,Dodge,Viper
C_CND_012656,Jeep,Wrangler
C_CND_012657,Chevrolet,Prizm
C_CND_012658,Dodge,Neon
C_CND_012659,Chevrolet,Malibu
C_CND_012660,Toyota,Corolla
C_CND_012661,Chrysler,Cirrus
C_CND_012662,Volvo,S40
C_CND_012663,Mercedes-B,CL500
C_CND_012664,Volvo,S40
C_CND_012665,Nissan,Xterra
C_CND_012666,Buick,Regal
C_CND_012667,Oldsmobile,Intrigue
C_CND_012668,Mercedes-B,SLK
C_CND_012669,Buick,Park Avenue
C_CND_012670,Lexus,LS400
C_CND_012671,Toyota,Sienna
C_CND_012672,Jeep,Wrangler
C_CND_012673,Porsche,Boxter
C_CND_012674,Mercedes-B,C-Class
C_CND_012675,Oldsmobile,Silhouette
C_CND_012676,Plymouth,Neon
C_CND_012677,Honda,Accord
C_CND_012678,Cadillac,Eldorado
C_CND_012679,Volkswagen,Jetta
C_CND_012680,Dodge,Stratus
C_CND_012681,Hyundai,Sonata
C_CND_012682,Oldsmobile,Silhouette
C_CND_012683,Saturn,SL
C_CND_012684,Pontiac,Grand Am
C_CND_012685,Mercedes-B,S-Class
C_CND_012686,Dodge,Ram Pickup
C_CND_012687,Chevrolet,Malibu
C_CND_012688,BMW,528i
C_CND_012689,Hyundai,Sonata
C_CND_012690,Volkswagen,Jetta
C_CND_012691,Porsche,Carrera Coupe
C_CND_012692,Buick,Park Avenue
C_CND_012693,Mercedes-B,SLK
C_CND_012694,Lincoln,Continental
C_CND_012695,Honda,Passport
C_CND_012696,Volkswagen,Jetta
C_CND_012697,Chrysler,LHS
C_CND_012698,Mercury,Cougar
C_CND_012699,Cadillac,Escalade
C_CND_012700,Dodge,Avenger
C_CND_012701,Mercury,Mountaineer
C_CND_012702,Acura,TL
C_CND_012703,Volvo,C70
C_CND_012704,Oldsmobile,Silhouette
C_CND_012705,Saturn,LW
C_CND_012706,Mercedes-B,SLK
C_CND_012707,Mercury,Sable
C_CND_012708,Acura,TL
C_CND_012709,Volvo,C70
C_CND_012710,Mercedes-B,S-Class
C_CND_012711,Dodge,Ram Pickup
C_CND_012712,Oldsmobile,Intrigue
C_CND_012713,Dodge,Dakota
C_CND_012714,Pontiac,Firebird
C_CND_012715,Subaru,Outback
C_CND_012716,Subaru,Forester
C_CND_012717,Dodge,Durango
C_CND_012718,Volkswagen,Passat
C_CND_012719,Dodge,Ram Pickup
C_CND_012720,Chevrolet,Metro
C_CND_012721,Mercedes-B,C-Class
C_CND_012722,Dodge,Ram Pickup
C_CND_012723,Dodge,Ram Van
C_CND_012724,Mercedes-B,SL-Class
C_CND_012725,Pontiac,Grand Prix
C_CND_012726,Ford,Windstar
C_CND_012727,Chrysler,300M
C_CND_012728,Dodge,Ram Van
C_CND_012729,Chrysler,Concorde
C_CND_012730,Volkswagen,GTI
C_CND_012731,Mitsubishi,Montero Sport
C_CND_012732,Toyota,Camry
C_CND_012733,Chevrolet,Prizm
C_CND_012734,Volkswagen,Passat
C_CND_012735,Lincoln,Navigator
C_CND_012736,Jaguar,S-Type
C_CND_012737,Buick,Park Avenue
C_CND_012738,Ford,Contour
C_CND_012739,Chevrolet,Monte Carlo
C_CND_012740,Porsche,Carrera Cabrio
C_CND_012741,BMW,328i
C_CND_012742,Jaguar,S-Type
C_CND_012743,Oldsmobile,Aurora
C_CND_012744,Lincoln,Town car
C_CND_012745,Dodge,Caravan
C_CND_012746,Oldsmobile,Cutlass
C_CND_012747,Dodge,Viper
C_CND_012748,Ford,Escort
C_CND_012749,Chevrolet,Corvette
C_CND_012750,Dodge,Stratus
C_CND_012751,Mitsubishi,Eclipse
C_CND_012752,Mitsubishi,Montero Sport
C_CND_012753,Lincoln,Continental
C_CND_012754,Toyota,4Runner
C_CND_012755,BMW,323i
C_CND_012756,Lexus,ES300
C_CND_012757,Cadillac,Escalade
C_CND_012758,Lexus,ES300
C_CND_012759,Dodge,Ram Van
C_CND_012760,Jeep,Cherokee
C_CND_012761,Volvo,S80
C_CND_012762,Porsche,Carrera Coupe
C_CND_012763,Plymouth,Voyager
C_CND_012764,Ford,Mustang
C_CND_012765,Jaguar,S-Type
C_CND_012766,Oldsmobile,Intrigue
C_CND_012767,Volkswagen,GTI
C_CND_012768,Chevrolet,Monte Carlo
C_CND_012769,Mercedes-B,S-Class
C_CND_012770,Cadillac,Catera
C_CND_012771,Buick,Park Avenue
C_CND_012772,Mitsubishi,Montero
C_CND_012773,Plymouth,Voyager
C_CND_012774,Acura,TL
C_CND_012775,Chevrolet,Malibu
C_CND_012776,Plymouth,Breeze
C_CND_012777,BMW,328i
C_CND_012778,Chevrolet,Metro
C_CND_012779,Volkswagen,Golf
C_CND_012780,Dodge,Intrepid
C_CND_012781,Chevrolet,Camaro
C_CND_012782,Saturn,SC
C_CND_012783,Chevrolet,Monte Carlo
C_CND_012784,Dodge,Durango
C_CND_012785,Chevrolet,Corvette
C_CND_012786,Mitsubishi,Diamante
C_CND_012787,Plymouth,Breeze
C_CND_012788,Volvo,S40
C_CND_012789,Toyota,Corolla
C_CND_012790,Dodge,Viper
C_CND_012791,Chevrolet,Prizm
C_CND_012792,Mercury,Grand Marquis
C_CND_012793,BMW,528i
C_CND_012794,Volvo,S80
C_CND_012795,BMW,323i
